shoe_name,price,url,category,review_count,star,product_code,shoe_type,durability,comfort,size,size_count,color_count,brand,color 1,color 2,color 3,color 4,color 5
Nike Vaporfly 3,20 695.00,https://www.nike.com/in/t/vaporfly-3-road-racing-shoes-xsDgvM/DV4129-601,Men,212,4.6,DV4129-100,Road Racing Shoes,,100.0,50.0,0,5,Nike,Hyper Pink/Laser Orange/Black,Black/Black/Oatmeal/Metallic Gold Grain,White/Particle Grey/Metallic Silver/Dark Smoke Grey,Sail/Total Orange/Volt/Cobalt Bliss,University Red/Sea Glass/Melon Tint/Blue Joy
Nike Vaporfly 3,19 657.00,https://www.nike.com/in/t/vaporfly-3-road-racing-shoes-xsDgvM/DV4129-601,Men,212,4.6,DV4129-101,Road Racing Shoes,,100.0,50.0,0,5,Nike,Hyper Pink/Laser Orange/Black,Black/Black/Oatmeal/Metallic Gold Grain,White/Particle Grey/Metallic Silver/Dark Smoke Grey,Sail/Total Orange/Volt/Cobalt Bliss,University Red/Sea Glass/Melon Tint/Blue Joy
Nike Vaporfly 3,20 695.00,https://www.nike.com/in/t/vaporfly-3-road-racing-shoes-xsDgvM/DV4129-601,Men,212,4.6,DV4129-601,Road Racing Shoes,,100.0,50.0,13,5,Nike,Hyper Pink/Laser Orange/Black,Black/Black/Oatmeal/Metallic Gold Grain,White/Particle Grey/Metallic Silver/Dark Smoke Grey,Sail/Total Orange/Volt/Cobalt Bliss,University Red/Sea Glass/Melon Tint/Blue Joy
Nike Invincible 3,16 995.00,https://www.nike.com/in/t/invincible-3-road-running-shoes-QWRmLj/FN1187-600,Men,3,4.7,FN1187-001,Road Running Shoes (Extra Wide),,100.0,75.0,13,2,Nike,Black/Coconut Milk/Bright Crimson/White,University Red/Blue Joy/Rugged Orange/Midnight Navy,,,
Nike Invincible 3,16 995.00,https://www.nike.com/in/t/invincible-3-road-running-shoes-QWRmLj/FN1187-600,Men,3,4.7,FN1187-600,Road Running Shoes (Extra Wide),,100.0,75.0,12,2,Nike,Black/Coconut Milk/Bright Crimson/White,University Red/Blue Joy/Rugged Orange/Midnight Navy,,,
Jordan ADG 4,17 295.00,https://www.nike.com/in/t/jordan-adg-4-golf-shoes-VrRj2T/DM0103-110,Men,37,3.9,DM0103-110,Golf Shoes,,0.0,50.0,18,3,Nike,White/Black/White,Wolf Grey/Smoke Grey/White,Black/Cement Grey/Metallic Silver/White,,
Jordan ADG 4,17 295.00,https://www.nike.com/in/t/jordan-adg-4-golf-shoes-VrRj2T/DM0103-110,Men,37,3.9,DM0103-010,Golf Shoes,,0.0,50.0,15,3,Nike,White/Black/White,Wolf Grey/Smoke Grey/White,Black/Cement Grey/Metallic Silver/White,,
Jordan ADG 4,12 107.00,https://www.nike.com/in/t/jordan-adg-4-golf-shoes-VrRj2T/DM0103-110,Men,37,3.9,DM0103-015,Golf Shoes,,0.0,50.0,0,3,Nike,White/Black/White,Wolf Grey/Smoke Grey/White,Black/Cement Grey/Metallic Silver/White,,
Nike Zoom Fly 5 'Eliud Kipchoge',14 995.00,https://www.nike.com/in/t/zoom-fly-5-eliud-kipchoge-road-racing-shoes-GDfZfQ/FD6562-100,Men,73,4.3,FD6562-100,Road Racing Shoes,,25.0,63.0,13,1,Nike,,,,,
Nike Air Force 1 '07,7 495.00,https://www.nike.com/in/t/air-force-1-07-shoes-WrLlWX/CW2288-111,Men,1316,4.8,CW2288-111,Shoes,,80.0,54.0,20,2,Nike,White/White,Black/Black,,,
Nike Air Force 1 '07,7 495.00,https://www.nike.com/in/t/air-force-1-07-shoes-WrLlWX/CW2288-111,Men,1316,4.8,CW2288-001,Shoes,,80.0,54.0,17,2,Nike,White/White,Black/Black,,,
Nike Court Vision Low Next Nature,4 995.00,https://www.nike.com/in/t/court-vision-low-next-nature-shoes-N2fFHb/DH2987-101,Men,105,4.7,DH2987-110,Shoes,,84.0,67.0,0,7,Nike,White/Malachite/White/Black,White/White/Black,Wolf Grey/White/University Red,White/White/White,Black/Black/White
Nike Court Vision Low Next Nature,4 995.00,https://www.nike.com/in/t/court-vision-low-next-nature-shoes-N2fFHb/DH2987-101,Men,105,4.7,DH2987-101,Shoes,,84.0,67.0,17,7,Nike,White/Malachite/White/Black,White/White/Black,Wolf Grey/White/University Red,White/White/White,Black/Black/White
Nike Court Vision Low Next Nature,4 995.00,https://www.nike.com/in/t/court-vision-low-next-nature-shoes-N2fFHb/DH2987-101,Men,105,4.7,DH2987-004,Shoes,,84.0,67.0,0,7,Nike,White/Malachite/White/Black,White/White/Black,Wolf Grey/White/University Red,White/White/White,Black/Black/White
Nike Court Vision Low Next Nature,4 995.00,https://www.nike.com/in/t/court-vision-low-next-nature-shoes-N2fFHb/DH2987-101,Men,105,4.7,DH2987-100,Shoes,,84.0,67.0,0,7,Nike,White/Malachite/White/Black,White/White/Black,Wolf Grey/White/University Red,White/White/White,Black/Black/White
Nike Court Vision Low Next Nature,4 995.00,https://www.nike.com/in/t/court-vision-low-next-nature-shoes-N2fFHb/DH2987-101,Men,105,4.7,DH2987-001,Shoes,,84.0,67.0,13,7,Nike,White/Malachite/White/Black,White/White/Black,Wolf Grey/White/University Red,White/White/White,Black/Black/White
Nike Court Vision Low Next Nature,4 247.00,https://www.nike.com/in/t/court-vision-low-next-nature-shoes-N2fFHb/DH2987-101,Men,105,4.7,DH2987-106,Shoes,,84.0,67.0,0,7,Nike,White/Malachite/White/Black,White/White/Black,Wolf Grey/White/University Red,White/White/White,Black/Black/White
Nike Court Vision Low Next Nature,4 995.00,https://www.nike.com/in/t/court-vision-low-next-nature-shoes-N2fFHb/DH2987-101,Men,105,4.7,DH2987-002,Shoes,,84.0,67.0,17,7,Nike,White/Malachite/White/Black,White/White/Black,Wolf Grey/White/University Red,White/White/White,Black/Black/White
Jordan Hydro XI,4 995.00,https://www.nike.com/in/t/jordan-hydro-xi-slides-PHx6d3/FN2452-170,Men,0,0.0,FN2452-170,Slides,,,,0,1,Nike,,,,,
Nike Air Humara,14 995.00,https://www.nike.com/in/t/air-humara-shoes-Hs4Qsh/FJ7098-301,Men,8,4.8,FJ7098-400,Shoes,,,,12,5,Nike,Polar/Light Ultramarine/Deep Royal Blue/Buff Gold,Wheatgrass/Black/Wheatgrass/Yellow Ochre,Buff Gold/Bronzine/Velvet Brown/Buff Gold,Oil Green/Phantom/Light Bone/Malachite,Black/Metallic Silver/Black/Metallic Silver
Nike Air Humara,14 247.00,https://www.nike.com/in/t/air-humara-shoes-Hs4Qsh/FJ7098-301,Men,8,4.8,FJ7098-700,Shoes,,,,18,5,Nike,Polar/Light Ultramarine/Deep Royal Blue/Buff Gold,Wheatgrass/Black/Wheatgrass/Yellow Ochre,Buff Gold/Bronzine/Velvet Brown/Buff Gold,Oil Green/Phantom/Light Bone/Malachite,Black/Metallic Silver/Black/Metallic Silver
Nike Air Humara,14 995.00,https://www.nike.com/in/t/air-humara-shoes-Hs4Qsh/FJ7098-301,Men,8,4.8,FJ7098-701,Shoes,,,,12,5,Nike,Polar/Light Ultramarine/Deep Royal Blue/Buff Gold,Wheatgrass/Black/Wheatgrass/Yellow Ochre,Buff Gold/Bronzine/Velvet Brown/Buff Gold,Oil Green/Phantom/Light Bone/Malachite,Black/Metallic Silver/Black/Metallic Silver
Nike Air Humara,14 995.00,https://www.nike.com/in/t/air-humara-shoes-Hs4Qsh/FJ7098-301,Men,8,4.8,FJ7098-301,Shoes,,,,18,5,Nike,Polar/Light Ultramarine/Deep Royal Blue/Buff Gold,Wheatgrass/Black/Wheatgrass/Yellow Ochre,Buff Gold/Bronzine/Velvet Brown/Buff Gold,Oil Green/Phantom/Light Bone/Malachite,Black/Metallic Silver/Black/Metallic Silver
Nike Air Humara,14 995.00,https://www.nike.com/in/t/air-humara-shoes-Hs4Qsh/FJ7098-301,Men,8,4.8,FJ7098-002,Shoes,,,,18,5,Nike,Polar/Light Ultramarine/Deep Royal Blue/Buff Gold,Wheatgrass/Black/Wheatgrass/Yellow Ochre,Buff Gold/Bronzine/Velvet Brown/Buff Gold,Oil Green/Phantom/Light Bone/Malachite,Black/Metallic Silver/Black/Metallic Silver
Nike Air Max 90,11 895.00,https://www.nike.com/in/t/air-max-90-shoes-hkwJRC/FB9657-002,Men,2,4.0,FB9657-002,Shoes,,,,13,1,Nike,,,,,
Nike Air VaporMax 2023 Flyknit,19 295.00,https://www.nike.com/in/t/air-vapormax-2023-flyknit-shoes-xjVzw5/DV1678-300,Men,176,4.6,DV1678-003,Shoes,,84.0,34.0,13,7,Nike,Black/Anthracite/Black/Black,Sand Drift/Bronzine/Sand Drift/Bronzine,Pure Platinum/Pure Platinum/Pure Platinum/White,Black/White/Black/White,Light Ultramarine/Polar/Polar/Pure Platinum
Nike Air VaporMax 2023 Flyknit,19 295.00,https://www.nike.com/in/t/air-vapormax-2023-flyknit-shoes-xjVzw5/DV1678-300,Men,176,4.6,DV1678-100,Shoes,,84.0,34.0,0,7,Nike,Black/Anthracite/Black/Black,Sand Drift/Bronzine/Sand Drift/Bronzine,Pure Platinum/Pure Platinum/Pure Platinum/White,Black/White/Black/White,Light Ultramarine/Polar/Polar/Pure Platinum
Nike Air VaporMax 2023 Flyknit,19 295.00,https://www.nike.com/in/t/air-vapormax-2023-flyknit-shoes-xjVzw5/DV1678-300,Men,176,4.6,DV1678-002,Shoes,,84.0,34.0,16,7,Nike,Black/Anthracite/Black/Black,Sand Drift/Bronzine/Sand Drift/Bronzine,Pure Platinum/Pure Platinum/Pure Platinum/White,Black/White/Black/White,Light Ultramarine/Polar/Polar/Pure Platinum
Nike Air VaporMax 2023 Flyknit,19 295.00,https://www.nike.com/in/t/air-vapormax-2023-flyknit-shoes-xjVzw5/DV1678-300,Men,176,4.6,DV1678-001,Shoes,,84.0,34.0,16,7,Nike,Black/Anthracite/Black/Black,Sand Drift/Bronzine/Sand Drift/Bronzine,Pure Platinum/Pure Platinum/Pure Platinum/White,Black/White/Black/White,Light Ultramarine/Polar/Polar/Pure Platinum
Nike Air VaporMax 2023 Flyknit,19 295.00,https://www.nike.com/in/t/air-vapormax-2023-flyknit-shoes-xjVzw5/DV1678-300,Men,176,4.6,DV1678-500,Shoes,,84.0,34.0,12,7,Nike,Black/Anthracite/Black/Black,Sand Drift/Bronzine/Sand Drift/Bronzine,Pure Platinum/Pure Platinum/Pure Platinum/White,Black/White/Black/White,Light Ultramarine/Polar/Polar/Pure Platinum
Nike Air VaporMax 2023 Flyknit,19 295.00,https://www.nike.com/in/t/air-vapormax-2023-flyknit-shoes-xjVzw5/DV1678-300,Men,176,4.6,DV1678-300,Shoes,,84.0,34.0,12,7,Nike,Black/Anthracite/Black/Black,Sand Drift/Bronzine/Sand Drift/Bronzine,Pure Platinum/Pure Platinum/Pure Platinum/White,Black/White/Black/White,Light Ultramarine/Polar/Polar/Pure Platinum
Nike Air VaporMax 2023 Flyknit,19 295.00,https://www.nike.com/in/t/air-vapormax-2023-flyknit-shoes-xjVzw5/DV1678-300,Men,176,4.6,DV1678-004,Shoes,,84.0,34.0,13,7,Nike,Black/Anthracite/Black/Black,Sand Drift/Bronzine/Sand Drift/Bronzine,Pure Platinum/Pure Platinum/Pure Platinum/White,Black/White/Black/White,Light Ultramarine/Polar/Polar/Pure Platinum
Nike Blazer Low '77 Vintage,7 195.00,https://www.nike.com/in/t/blazer-low-77-vintage-shoes-5Gw9TZ/DA6364-115,Men,96,4.4,DA6364-001,Shoes,,63.0,50.0,14,4,Nike,Black/Sail/Black/White,White/Sail/Black/Pine Green,White/Sail/Black,White/Chlorophyll/Sail/Medium Blue,
Nike Blazer Low '77 Vintage,7 195.00,https://www.nike.com/in/t/blazer-low-77-vintage-shoes-5Gw9TZ/DA6364-115,Men,96,4.4,DA6364-115,Shoes,,63.0,50.0,13,4,Nike,Black/Sail/Black/White,White/Sail/Black/Pine Green,White/Sail/Black,White/Chlorophyll/Sail/Medium Blue,
Nike Blazer Low '77 Vintage,7 195.00,https://www.nike.com/in/t/blazer-low-77-vintage-shoes-5Gw9TZ/DA6364-115,Men,96,4.4,DA6364-101,Shoes,,63.0,50.0,16,4,Nike,Black/Sail/Black/White,White/Sail/Black/Pine Green,White/Sail/Black,White/Chlorophyll/Sail/Medium Blue,
Nike Blazer Low '77 Vintage,7 195.00,https://www.nike.com/in/t/blazer-low-77-vintage-shoes-5Gw9TZ/DA6364-115,Men,96,4.4,DA6364-107,Shoes,,63.0,50.0,0,4,Nike,Black/Sail/Black/White,White/Sail/Black/Pine Green,White/Sail/Black,White/Chlorophyll/Sail/Medium Blue,
Nike Dunk Low,11 895.00,https://www.nike.com/in/t/dunk-low-shoes-Knf0qX/FV0384-001,Men,21,4.6,FV0384-001,Shoes,,75.0,50.0,17,1,Nike,,,,,
Nike Air Force 1 '07 Pro Tech,13 995.00,https://www.nike.com/in/t/air-force-1-07-pro-tech-shoes-KHLmTh/FB8875-002,Men,8,4.6,FB8875-002,Shoes,,,,17,3,Nike,Light Silver/Clear/Light Silver,Black/Clear/Black,University Gold/Summit White/Black/University Gold,,
Nike Air Force 1 '07 Pro Tech,13 995.00,https://www.nike.com/in/t/air-force-1-07-pro-tech-shoes-KHLmTh/FB8875-002,Men,8,4.6,FB8875-001,Shoes,,,,13,3,Nike,Light Silver/Clear/Light Silver,Black/Clear/Black,University Gold/Summit White/Black/University Gold,,
Nike Air Force 1 '07 Pro Tech,13 995.00,https://www.nike.com/in/t/air-force-1-07-pro-tech-shoes-KHLmTh/FB8875-002,Men,8,4.6,FB8875-700,Shoes,,,,12,3,Nike,Light Silver/Clear/Light Silver,Black/Clear/Black,University Gold/Summit White/Black/University Gold,,
Nike Court Vision Low,5 695.00,https://www.nike.com/in/t/court-vision-low-shoes-q0sr67/FQ8075-133,Men,0,0.0,FQ8075-133,Shoes,,,,17,1,Nike,,,,,
Nike Dunk Low Retro Premium,9 695.00,https://www.nike.com/in/t/dunk-low-retro-shoes-Zc0601/FB8896-300,Men,2,5.0,FB8896-300,Shoes,,75.0,50.0,13,1,Nike,,,,,
Nike Air Max 90,11 895.00,https://www.nike.com/in/t/air-max-90-shoes-0MB5rJ/FB9658-001,Men,5,4.8,FB9658-001,Shoes,,,,13,1,Nike,,,,,
Nike Downshifter 12,3 995.00,https://www.nike.com/in/t/downshifter-12-road-running-shoes-kQLnZn/DD9293-011,Men,50,4.5,DD9293-011,Road Running Shoes,,100.0,50.0,14,5,Nike,Wolf Grey/Black/Volt/White,Black/Particle Grey/Dark Smoke Grey,Black/Dark Smoke Grey/Pure Platinum/White,Midnight Navy/Dark Obsidian/Pure Platinum/Worn Blue,White/White/Pure Platinum
Nike Downshifter 12,3 995.00,https://www.nike.com/in/t/downshifter-12-road-running-shoes-kQLnZn/DD9293-011,Men,50,4.5,DD9293-002,Road Running Shoes,,100.0,50.0,14,5,Nike,Wolf Grey/Black/Volt/White,Black/Particle Grey/Dark Smoke Grey,Black/Dark Smoke Grey/Pure Platinum/White,Midnight Navy/Dark Obsidian/Pure Platinum/Worn Blue,White/White/Pure Platinum
Nike Downshifter 12,3 995.00,https://www.nike.com/in/t/downshifter-12-road-running-shoes-kQLnZn/DD9293-011,Men,50,4.5,DD9293-001,Road Running Shoes,,100.0,50.0,13,5,Nike,Wolf Grey/Black/Volt/White,Black/Particle Grey/Dark Smoke Grey,Black/Dark Smoke Grey/Pure Platinum/White,Midnight Navy/Dark Obsidian/Pure Platinum/Worn Blue,White/White/Pure Platinum
Nike Downshifter 12,3 797.00,https://www.nike.com/in/t/downshifter-12-road-running-shoes-kQLnZn/DD9293-011,Men,50,4.5,DD9293-400,Road Running Shoes,,100.0,50.0,0,5,Nike,Wolf Grey/Black/Volt/White,Black/Particle Grey/Dark Smoke Grey,Black/Dark Smoke Grey/Pure Platinum/White,Midnight Navy/Dark Obsidian/Pure Platinum/Worn Blue,White/White/Pure Platinum
Nike Downshifter 12,3 995.00,https://www.nike.com/in/t/downshifter-12-road-running-shoes-kQLnZn/DD9293-011,Men,50,4.5,DD9293-100,Road Running Shoes,,100.0,50.0,13,5,Nike,Wolf Grey/Black/Volt/White,Black/Particle Grey/Dark Smoke Grey,Black/Dark Smoke Grey/Pure Platinum/White,Midnight Navy/Dark Obsidian/Pure Platinum/Worn Blue,White/White/Pure Platinum
Nike Revolution 7,3 695.00,https://www.nike.com/in/t/revolution-7-road-running-shoes-Ws2ZGl/FB8501-100,Men,2,3.5,FB8501-001,Road Running Shoes (Extra Wide),,100.0,50.0,13,3,Nike,Black/Off-Noir,White/Midnight Navy/University Red,Black/White,,
Nike Revolution 7,3 695.00,https://www.nike.com/in/t/revolution-7-road-running-shoes-Ws2ZGl/FB8501-100,Men,2,3.5,FB8501-100,Road Running Shoes (Extra Wide),,100.0,50.0,12,3,Nike,Black/Off-Noir,White/Midnight Navy/University Red,Black/White,,
Nike Revolution 7,3 695.00,https://www.nike.com/in/t/revolution-7-road-running-shoes-Ws2ZGl/FB8501-100,Men,2,3.5,FB8501-002,Road Running Shoes (Extra Wide),,100.0,50.0,13,3,Nike,Black/Off-Noir,White/Midnight Navy/University Red,Black/White,,
Nike Air Force 1 '07,8 195.00,https://www.nike.com/in/t/air-force-1-07-shoe-HWWX9W/CT2302-100,Men,172,4.8,CT2302-002,Shoe,,,,17,2,Nike,Black/White,White/Black,,,
Nike Air Force 1 '07,8 195.00,https://www.nike.com/in/t/air-force-1-07-shoe-HWWX9W/CT2302-100,Men,172,4.8,CT2302-100,Shoe,,,,17,2,Nike,Black/White,White/Black,,,
Jumpman MVP,15 295.00,https://www.nike.com/in/t/jumpman-mvp-shoes-JV1HCs/DZ4475-041,Men,103,4.9,DZ4475-041,Shoes,None,100,50,15,2,Nike,Black/White/Game Royal,Neutral Grey/Black/Dark Concord/University Red,None,None,None
Jumpman MVP,15 295.00,https://www.nike.com/in/t/jumpman-mvp-shoes-JV1HCs/DZ4475-041,Men,103,4.9,DZ4475-026,Shoes,None,100,50,15,2,Nike,Black/White/Game Royal,Neutral Grey/Black/Dark Concord/University Red,None,None,None
