shoe_name,original_price,discount_price,url,category,review_count,star,product_code,shoe_type,durability,comfort,size,size_count,color_count,brand,color 1,color 2,color 3,color 4,color 5
ADI DASH SHOES,4 999.00,2 499.50,https://www.adidas.co.in/adi-dash-shoes/GC1066.html,Men ,28.0,,GC1066, Running,77.0,75.0,44.0,,3,adidas,Cloud White / Collegiate Navy / Pulse Blue / Better Scarlet S23,Core Black / Grey Six / Stone / Better Scarlet,Wonder Steel F22 / Night Sky / Preloved Blue S23 / Impact Yellow F22,,
ADI DASH SHOES,4 999.00,2 499.50,https://www.adidas.co.in/adi-dash-shoes/GC1067.html,Men ,28.0,,GC1067, Running,77.0,75.0,44.0,,3,adidas,Cloud White / Collegiate Navy / Pulse Blue / Better Scarlet S23,Core Black / Grey Six / Stone / Better Scarlet,Wonder Steel F22 / Night Sky / Preloved Blue S23 / Impact Yellow F22,,
COUNTRY XLG SHOES,9 999.00,,https://www.adidas.co.in/country-xlg-shoes/ID0364.html,Men ,39.0,,ID0364, Originals,85.0,82.0,42.0,,2,adidas,Dark Blue / Silver Metallic / Night Indigo,Grey One / Silver Metallic / Grey Two,,,
COUNTRY XLG SHOES,9 999.00,,https://www.adidas.co.in/country-xlg-shoes/ID0365.html,Men ,39.0,,ID0365, Originals,85.0,82.0,42.0,,2,adidas,Dark Blue / Silver Metallic / Night Indigo,Grey One / Silver Metallic / Grey Two,,,
BRAVADA 2.0 PLATFORM SHOES,7 599.00,,https://www.adidas.co.in/bravada-2.0-platform-shoes/IE2305.html,Women ,25.0,,IE2305, Sportswear,93.0,86.0,54.0,,3,adidas,Cloud White / Cloud White / Wonder Quartz,Cloud White / Cloud White / Chalk White,Core Black / Cloud White / Core Black,,
BRAVADA 2.0 PLATFORM SHOES,7 599.00,,https://www.adidas.co.in/bravada-2.0-platform-shoes/IE2309.html,Women ,25.0,,IE2309, Sportswear,93.0,86.0,54.0,,3,adidas,Cloud White / Cloud White / Wonder Quartz,Cloud White / Cloud White / Chalk White,Core Black / Cloud White / Core Black,,
BRAVADA 2.0 PLATFORM SHOES,7 599.00,,https://www.adidas.co.in/bravada-2.0-platform-shoes/IE2310.html,Women ,25.0,,IE2310, Sportswear,93.0,86.0,54.0,,3,adidas,Cloud White / Cloud White / Wonder Quartz,Cloud White / Cloud White / Chalk White,Core Black / Cloud White / Core Black,,
CAMPUS 00S SHOES,11 999.00,,https://www.adidas.co.in/campus-00s-shoes/ID2066.html,Men ,20.0,,ID2066, Originals,88.0,85.0,51.0,,2,adidas,Cloud White / Blue / Bright Blue,Off White / Red / Preloved Red S23,,,
CAMPUS 00S SHOES,11 999.00,,https://www.adidas.co.in/campus-00s-shoes/ID2068.html,Men ,20.0,,ID2068, Originals,88.0,85.0,51.0,,2,adidas,Cloud White / Blue / Bright Blue,Off White / Red / Preloved Red S23,,,
ADIMATIC SHOES,13 999.00,,https://www.adidas.co.in/adimatic-shoes/HP6770.html,Men ,7.0,,HP6770, Originals,75.0,67.0,46.0,,2,adidas,Core Black / Charcoal Solid Grey / Dgh Solid Grey,Charcoal Solid Grey / Stone / Dgh Solid Grey,,,
ADIMATIC SHOES,13 999.00,,https://www.adidas.co.in/adimatic-shoes/HP6771.html,Men ,7.0,,HP6771, Originals,75.0,67.0,46.0,,2,adidas,Core Black / Charcoal Solid Grey / Dgh Solid Grey,Charcoal Solid Grey / Stone / Dgh Solid Grey,,,
ADISIST M,3 999.00,,https://www.adidas.co.in/adisist-m/IQ9771.html,Unisex,,,IQ9771,Nan,,,,,2,adidas,Core Black / Cloud White,Blue Oxide / Collegiate Navy / Semi Impact Orange,,,
ADISIST M,3 999.00,,https://www.adidas.co.in/adisist-m/IQ9772.html,Unisex,,,IQ9772,Nan,,,,,2,adidas,Core Black / Cloud White,Blue Oxide / Collegiate Navy / Semi Impact Orange,,,
EEZAY FLIP-FLOPS,2 499.00,1 624.50,https://www.adidas.co.in/eezay-flip-flops/EG2041.html,Men ,627.0,,EG2041, Sportswear,85.0,80.0,45.0,,4,adidas,Tech Indigo / Cloud White / Tech Indigo,Core Black / Cloud White / Core Black,Grey Three / Core Black / Grey Three,Core Black / Olive Strata S23 / Core Black,
EEZAY FLIP-FLOPS,2 499.00,1 624.50,https://www.adidas.co.in/eezay-flip-flops/EG2042.html,Men ,627.0,,EG2042, Sportswear,85.0,80.0,45.0,,4,adidas,Tech Indigo / Cloud White / Tech Indigo,Core Black / Cloud White / Core Black,Grey Three / Core Black / Grey Three,Core Black / Olive Strata S23 / Core Black,
EEZAY FLIP-FLOPS,2 499.00,1 624.50,https://www.adidas.co.in/eezay-flip-flops/HP2927.html,Men ,627.0,,HP2927, Sportswear,85.0,80.0,45.0,,4,adidas,Tech Indigo / Cloud White / Tech Indigo,Core Black / Cloud White / Core Black,Grey Three / Core Black / Grey Three,Core Black / Olive Strata S23 / Core Black,
EEZAY FLIP-FLOPS,2 499.00,1 624.50,https://www.adidas.co.in/eezay-flip-flops/HP2928.html,Men ,627.0,,HP2928, Sportswear,85.0,80.0,45.0,,4,adidas,Tech Indigo / Cloud White / Tech Indigo,Core Black / Cloud White / Core Black,Grey Three / Core Black / Grey Three,Core Black / Olive Strata S23 / Core Black,
DURAMO SL SHOES,6 599.00,,https://www.adidas.co.in/duramo-sl-shoes/ID9853.html,Women ,374.0,,ID9853, Running,88.0,86.0,49.0,,3,adidas,Core Black / Cloud White / Carbon,Flash Aqua F23 / Cloud White / Silver Dawn S23,Cloud White / Night Metallic / Pink Fusion F23,,
DURAMO SL SHOES,6 599.00,,https://www.adidas.co.in/duramo-sl-shoes/IF7884.html,Women ,374.0,,IF7884, Running,88.0,86.0,49.0,,3,adidas,Core Black / Cloud White / Carbon,Flash Aqua F23 / Cloud White / Silver Dawn S23,Cloud White / Night Metallic / Pink Fusion F23,,
DURAMO SL SHOES,6 599.00,,https://www.adidas.co.in/duramo-sl-shoes/IF7890.html,Women ,374.0,,IF7890, Running,88.0,86.0,49.0,,3,adidas,Core Black / Cloud White / Carbon,Flash Aqua F23 / Cloud White / Silver Dawn S23,Cloud White / Night Metallic / Pink Fusion F23,,
PEPRUN SHOES,3 599.00,2 339.50,https://www.adidas.co.in/peprun-shoes/GC0905.html,Men ,9.0,,GC0905, Running,77.0,69.0,47.0,,2,adidas,Dove Grey S20 / Cloud White / Grey Six / Impact Yellow F22,Night Sky / Pulse Blue / Wonder Steel F22 / Semi Impact Orange F22,,,
PEPRUN SHOES,3 599.00,2 339.50,https://www.adidas.co.in/peprun-shoes/GC0906.html,Men ,9.0,,GC0906, Running,77.0,69.0,47.0,,2,adidas,Dove Grey S20 / Cloud White / Grey Six / Impact Yellow F22,Night Sky / Pulse Blue / Wonder Steel F22 / Semi Impact Orange F22,,,
RAYGUN SHOES,3 599.00,2 339.50,https://www.adidas.co.in/raygun-shoes/GB2413.html,Men ,50.0,,GB2413, Running,72.0,52.0,25.0,,3,adidas,Wild Teal S21 / Cloud White / Active Gold,Wonder Steel F22 / Cloud White / Impact Yellow F22,Grey / Wonder Steel F22 / Semi Impact Orange F22,,
RAYGUN SHOES,3 599.00,2 339.50,https://www.adidas.co.in/raygun-shoes/GB2414.html,Men ,50.0,,GB2414, Running,72.0,52.0,25.0,,3,adidas,Wild Teal S21 / Cloud White / Active Gold,Wonder Steel F22 / Cloud White / Impact Yellow F22,Grey / Wonder Steel F22 / Semi Impact Orange F22,,
RAYGUN SHOES,3 599.00,2 339.50,https://www.adidas.co.in/raygun-shoes/GB2415.html,Men ,50.0,,GB2415, Running,72.0,52.0,25.0,,3,adidas,Wild Teal S21 / Cloud White / Active Gold,Wonder Steel F22 / Cloud White / Impact Yellow F22,Grey / Wonder Steel F22 / Semi Impact Orange F22,,
ALPHAEDGE + SHOES,6 999.00,,https://www.adidas.co.in/alphaedge_shoes/IF7283.html,Women ,7.0,,IF7283, Sportswear,89.0,78.0,57.0,,2,adidas,Cloud White / Silver Metallic / Wonder Quartz S23,Almost Pink / Silver Dawn / Shadow Navy,,,
ALPHAEDGE + SHOES,6 999.00,,https://www.adidas.co.in/alphaedge_shoes/IF7288.html,Women ,7.0,,IF7288, Sportswear,89.0,78.0,57.0,,2,adidas,Cloud White / Silver Metallic / Wonder Quartz S23,Almost Pink / Silver Dawn / Shadow Navy,,,
ALPHAEDGE + SHOES,6 999.00,,https://www.adidas.co.in/alphaedge_shoes/IF7283.html,Women ,7.0,,IF7283, Sportswear,89.0,78.0,57.0,,2,adidas,Cloud White / Silver Metallic / Wonder Quartz S23,Almost Pink / Silver Dawn / Shadow Navy,,,
ALPHAEDGE + SHOES,6 999.00,,https://www.adidas.co.in/alphaedge_shoes/IF7288.html,Women ,7.0,,IF7288, Sportswear,89.0,78.0,57.0,,2,adidas,Cloud White / Silver Metallic / Wonder Quartz S23,Almost Pink / Silver Dawn / Shadow Navy,,,
LITE RACER ADAPT 4.0 CLOUDFOAM LIFESTYLE SLIP-ON SHOES,6 999.00,,https://www.adidas.co.in/lite-racer-adapt-4.0-cloudfoam-lifestyle-slip-on-shoes/GX4776.html,Men ,310.0,,GX4776, Sportswear,90.0,89.0,50.0,,2,adidas,Cloud White / Core Black / Cloud White,Aluminium / Grey Six / Orbit Grey S20,,,
LITE RACER ADAPT 4.0 CLOUDFOAM LIFESTYLE SLIP-ON SHOES,6 999.00,,https://www.adidas.co.in/lite-racer-adapt-4.0-cloudfoam-lifestyle-slip-on-shoes/IG3561.html,Men ,310.0,,IG3561, Sportswear,90.0,89.0,50.0,,2,adidas,Cloud White / Core Black / Cloud White,Aluminium / Grey Six / Orbit Grey S20,,,
WALKANEW W,4 999.00,3 499.50,https://www.adidas.co.in/walkanew-w/IQ9186.html,Unisex,,,IQ9186,Nan,,,,,3,adidas,Collegiate Navy / Core Black / Tech Indigo / Silver Violet,Dove Grey / Medium Lead / Stone / Grey Six,Tech Indigo / Collegiate Navy / Grey Six / Orchid Fusion F23,,
WALKANEW W,4 999.00,3 499.50,https://www.adidas.co.in/walkanew-w/IQ9187.html,Unisex,,,IQ9187,Nan,,,,,3,adidas,Collegiate Navy / Core Black / Tech Indigo / Silver Violet,Dove Grey / Medium Lead / Stone / Grey Six,Tech Indigo / Collegiate Navy / Grey Six / Orchid Fusion F23,,
WALKANEW W,4 999.00,3 499.50,https://www.adidas.co.in/walkanew-w/IQ9188.html,Unisex,,,IQ9188,Nan,,,,,3,adidas,Collegiate Navy / Core Black / Tech Indigo / Silver Violet,Dove Grey / Medium Lead / Stone / Grey Six,Tech Indigo / Collegiate Navy / Grey Six / Orchid Fusion F23,,
LITE RACER 3.0 SHOES,4 999.00,,https://www.adidas.co.in/lite-racer-3.0-shoes/GW7955.html,Women ,343.0,,GW7955, Sportswear,87.0,86.0,51.0,,6,adidas,Cloud White / Cloud White / Grey Two,Core Black / Core Black / Iron Metallic,Silver Dawn S23 / Cloud White / Silver Violet S23,Cloud White / Wonder Quartz / Blue Fusion,Pink Fusion / Core Black / Pink Fusion
LITE RACER 3.0 SHOES,4 999.00,,https://www.adidas.co.in/lite-racer-3.0-shoes/GY0699.html,Women ,343.0,,GY0699, Sportswear,87.0,86.0,51.0,,6,adidas,Cloud White / Cloud White / Grey Two,Core Black / Core Black / Iron Metallic,Silver Dawn S23 / Cloud White / Silver Violet S23,Cloud White / Wonder Quartz / Blue Fusion,Pink Fusion / Core Black / Pink Fusion
LITE RACER 3.0 SHOES,4 999.00,,https://www.adidas.co.in/lite-racer-3.0-shoes/HP6102.html,Women ,343.0,,HP6102, Sportswear,87.0,86.0,51.0,,6,adidas,Cloud White / Cloud White / Grey Two,Core Black / Core Black / Iron Metallic,Silver Dawn S23 / Cloud White / Silver Violet S23,Cloud White / Wonder Quartz / Blue Fusion,Pink Fusion / Core Black / Pink Fusion
LITE RACER 3.0 SHOES,4 999.00,,https://www.adidas.co.in/lite-racer-3.0-shoes/HP6103.html,Women ,343.0,,HP6103, Sportswear,87.0,86.0,51.0,,6,adidas,Cloud White / Cloud White / Grey Two,Core Black / Core Black / Iron Metallic,Silver Dawn S23 / Cloud White / Silver Violet S23,Cloud White / Wonder Quartz / Blue Fusion,Pink Fusion / Core Black / Pink Fusion
LITE RACER 3.0 SHOES,4 999.00,,https://www.adidas.co.in/lite-racer-3.0-shoes/IF5392.html,Women ,343.0,,IF5392, Sportswear,87.0,86.0,51.0,,6,adidas,Cloud White / Cloud White / Grey Two,Core Black / Core Black / Iron Metallic,Silver Dawn S23 / Cloud White / Silver Violet S23,Cloud White / Wonder Quartz / Blue Fusion,Pink Fusion / Core Black / Pink Fusion
LITE RACER 3.0 SHOES,4 999.00,,https://www.adidas.co.in/lite-racer-3.0-shoes/IF5393.html,Women ,343.0,,IF5393, Sportswear,87.0,86.0,51.0,,6,adidas,Cloud White / Cloud White / Grey Two,Core Black / Core Black / Iron Metallic,Silver Dawn S23 / Cloud White / Silver Violet S23,Cloud White / Wonder Quartz / Blue Fusion,Pink Fusion / Core Black / Pink Fusion
LITE RACER 3.0 SHOES,4 999.00,,https://www.adidas.co.in/lite-racer-3.0-shoes/GW7955.html,Women ,343.0,,GW7955, Sportswear,87.0,86.0,51.0,,6,adidas,Cloud White / Cloud White / Grey Two,Core Black / Core Black / Iron Metallic,Silver Dawn S23 / Cloud White / Silver Violet S23,Cloud White / Wonder Quartz / Blue Fusion,Pink Fusion / Core Black / Pink Fusion
LITE RACER 3.0 SHOES,4 999.00,,https://www.adidas.co.in/lite-racer-3.0-shoes/GY0699.html,Women ,343.0,,GY0699, Sportswear,87.0,86.0,51.0,,6,adidas,Cloud White / Cloud White / Grey Two,Core Black / Core Black / Iron Metallic,Silver Dawn S23 / Cloud White / Silver Violet S23,Cloud White / Wonder Quartz / Blue Fusion,Pink Fusion / Core Black / Pink Fusion
LITE RACER 3.0 SHOES,4 999.00,,https://www.adidas.co.in/lite-racer-3.0-shoes/HP6102.html,Women ,343.0,,HP6102, Sportswear,87.0,86.0,51.0,,6,adidas,Cloud White / Cloud White / Grey Two,Core Black / Core Black / Iron Metallic,Silver Dawn S23 / Cloud White / Silver Violet S23,Cloud White / Wonder Quartz / Blue Fusion,Pink Fusion / Core Black / Pink Fusion
LITE RACER 3.0 SHOES,4 999.00,,https://www.adidas.co.in/lite-racer-3.0-shoes/HP6103.html,Women ,343.0,,HP6103, Sportswear,87.0,86.0,51.0,,6,adidas,Cloud White / Cloud White / Grey Two,Core Black / Core Black / Iron Metallic,Silver Dawn S23 / Cloud White / Silver Violet S23,Cloud White / Wonder Quartz / Blue Fusion,Pink Fusion / Core Black / Pink Fusion
LITE RACER 3.0 SHOES,4 999.00,,https://www.adidas.co.in/lite-racer-3.0-shoes/IF5392.html,Women ,343.0,,IF5392, Sportswear,87.0,86.0,51.0,,6,adidas,Cloud White / Cloud White / Grey Two,Core Black / Core Black / Iron Metallic,Silver Dawn S23 / Cloud White / Silver Violet S23,Cloud White / Wonder Quartz / Blue Fusion,Pink Fusion / Core Black / Pink Fusion
LITE RACER 3.0 SHOES,4 999.00,,https://www.adidas.co.in/lite-racer-3.0-shoes/IF5393.html,Women ,343.0,,IF5393, Sportswear,87.0,86.0,51.0,,6,adidas,Cloud White / Cloud White / Grey Two,Core Black / Core Black / Iron Metallic,Silver Dawn S23 / Cloud White / Silver Violet S23,Cloud White / Wonder Quartz / Blue Fusion,Pink Fusion / Core Black / Pink Fusion
LITE RACER 3.0 SHOES,4 999.00,,https://www.adidas.co.in/lite-racer-3.0-shoes/GW7955.html,Women ,343.0,,GW7955, Sportswear,87.0,86.0,51.0,,6,adidas,Cloud White / Cloud White / Grey Two,Core Black / Core Black / Iron Metallic,Silver Dawn S23 / Cloud White / Silver Violet S23,Cloud White / Wonder Quartz / Blue Fusion,Pink Fusion / Core Black / Pink Fusion
LITE RACER 3.0 SHOES,4 999.00,,https://www.adidas.co.in/lite-racer-3.0-shoes/GY0699.html,Women ,343.0,,GY0699, Sportswear,87.0,86.0,51.0,,6,adidas,Cloud White / Cloud White / Grey Two,Core Black / Core Black / Iron Metallic,Silver Dawn S23 / Cloud White / Silver Violet S23,Cloud White / Wonder Quartz / Blue Fusion,Pink Fusion / Core Black / Pink Fusion
LITE RACER 3.0 SHOES,4 999.00,,https://www.adidas.co.in/lite-racer-3.0-shoes/HP6102.html,Women ,343.0,,HP6102, Sportswear,87.0,86.0,51.0,,6,adidas,Cloud White / Cloud White / Grey Two,Core Black / Core Black / Iron Metallic,Silver Dawn S23 / Cloud White / Silver Violet S23,Cloud White / Wonder Quartz / Blue Fusion,Pink Fusion / Core Black / Pink Fusion
LITE RACER 3.0 SHOES,4 999.00,,https://www.adidas.co.in/lite-racer-3.0-shoes/HP6103.html,Women ,343.0,,HP6103, Sportswear,87.0,86.0,51.0,,6,adidas,Cloud White / Cloud White / Grey Two,Core Black / Core Black / Iron Metallic,Silver Dawn S23 / Cloud White / Silver Violet S23,Cloud White / Wonder Quartz / Blue Fusion,Pink Fusion / Core Black / Pink Fusion
LITE RACER 3.0 SHOES,4 999.00,,https://www.adidas.co.in/lite-racer-3.0-shoes/IF5392.html,Women ,343.0,,IF5392, Sportswear,87.0,86.0,51.0,,6,adidas,Cloud White / Cloud White / Grey Two,Core Black / Core Black / Iron Metallic,Silver Dawn S23 / Cloud White / Silver Violet S23,Cloud White / Wonder Quartz / Blue Fusion,Pink Fusion / Core Black / Pink Fusion
LITE RACER 3.0 SHOES,4 999.00,,https://www.adidas.co.in/lite-racer-3.0-shoes/IF5393.html,Women ,343.0,,IF5393, Sportswear,87.0,86.0,51.0,,6,adidas,Cloud White / Cloud White / Grey Two,Core Black / Core Black / Iron Metallic,Silver Dawn S23 / Cloud White / Silver Violet S23,Cloud White / Wonder Quartz / Blue Fusion,Pink Fusion / Core Black / Pink Fusion
OSCILLO FLIP-FLOPS,1 499.00,749.50,https://www.adidas.co.in/oscillo-flip-flops/GB2620.html,Women ,6.0,,GB2620, Swim,75.0,66.0,58.0,,2,adidas,Core Black / Semi Impact Orange F22 / Cloud White / Stone,Green Beauty / Bliss Blue F22 / Blue Night / Impact Yellow F22,,,
OSCILLO FLIP-FLOPS,1 499.00,749.50,https://www.adidas.co.in/oscillo-flip-flops/GB2621.html,Women ,6.0,,GB2621, Swim,75.0,66.0,58.0,,2,adidas,Core Black / Semi Impact Orange F22 / Cloud White / Stone,Green Beauty / Bliss Blue F22 / Blue Night / Impact Yellow F22,,,
ADIZERO UBERSONIC 4.1 TENNIS SHOES,13 999.00,,https://www.adidas.co.in/adizero-ubersonic-4.1-tennis-shoes/ID1562.html,Men ,71.0,,ID1562, Tennis,95.0,92.0,47.0,,2,adidas,Light Aqua / Off White / Flash Aqua F23,Core Black / Cloud White / Grey Four,,,
ADIZERO UBERSONIC 4.1 TENNIS SHOES,13 999.00,,https://www.adidas.co.in/adizero-ubersonic-4.1-tennis-shoes/ID1564.html,Men ,71.0,,ID1564, Tennis,95.0,92.0,47.0,,2,adidas,Light Aqua / Off White / Flash Aqua F23,Core Black / Cloud White / Grey Four,,,
CONTEM X SHOES,3 799.00,2 469.50,https://www.adidas.co.in/contem-x-shoes/GC0599.html,Women ,9.0,,GC0599, Walking,88.0,88.0,50.0,,2,adidas,Core Black / Beam Pink F22,Cloud White / Coffee Met. S23 / Stone,,,
CONTEM X SHOES,3 799.00,2 469.50,https://www.adidas.co.in/contem-x-shoes/GC0600.html,Women ,9.0,,GC0600, Walking,88.0,88.0,50.0,,2,adidas,Core Black / Beam Pink F22,Cloud White / Coffee Met. S23 / Stone,,,
RIVALRY LOW SHOES,9 999.00,,https://www.adidas.co.in/rivalry-low-shoes/IE4871.html,Men ,1.0,,IE4871, Originals,100.0,100.0,50.0,,2,adidas,Crew Blue / Grey Six / Off White,Grey / Off White / Wonder Beige F23,,,
RIVALRY LOW SHOES,9 999.00,,https://www.adidas.co.in/rivalry-low-shoes/IG0078.html,Men ,1.0,,IG0078, Originals,100.0,100.0,50.0,,2,adidas,Crew Blue / Grey Six / Off White,Grey / Off White / Wonder Beige F23,,,
SUPERSTAR SHOES,11 999.00,,https://www.adidas.co.in/superstar-shoes/IF7690.html,Women ,29.0,,IF7690, Originals,91.0,87.0,56.0,,3,adidas,Wonder Beige F23 / Wonder Beige F23 / Silver Pebble S23,Core White / Almost Yellow / Blue Dawn,Core White / Semi Flash Aqua / Almost Pink,,
SUPERSTAR SHOES,11 999.00,,https://www.adidas.co.in/superstar-shoes/IG3146.html,Women ,29.0,,IG3146, Originals,91.0,87.0,56.0,,3,adidas,Wonder Beige F23 / Wonder Beige F23 / Silver Pebble S23,Core White / Almost Yellow / Blue Dawn,Core White / Semi Flash Aqua / Almost Pink,,
SUPERSTAR SHOES,11 999.00,,https://www.adidas.co.in/superstar-shoes/IG3147.html,Women ,29.0,,IG3147, Originals,91.0,87.0,56.0,,3,adidas,Wonder Beige F23 / Wonder Beige F23 / Silver Pebble S23,Core White / Almost Yellow / Blue Dawn,Core White / Semi Flash Aqua / Almost Pink,,
EVERYSET TRAINER SHOES,7 599.00,,https://www.adidas.co.in/everyset-trainer-shoes/ID4997.html,Women ,61.0,,ID4997, Training,88.0,88.0,52.0,,2,adidas,Arctic Fusion / Cloud White / Semi Flash Aqua,Cloud White / Core Black / Grey One,,,
EVERYSET TRAINER SHOES,7 599.00,,https://www.adidas.co.in/everyset-trainer-shoes/IF3200.html,Women ,61.0,,IF3200, Training,88.0,88.0,52.0,,2,adidas,Arctic Fusion / Cloud White / Semi Flash Aqua,Cloud White / Core Black / Grey One,,,
X_PLRBOOST SHOES,17 999.00,11 699.50,https://www.adidas.co.in/x_plrboost-shoes/HP3129.html,Men ,53.0,,HP3129, Sportswear,90.0,85.0,57.0,,5,adidas,Silver Pebble S23 / Aluminium / Purple Rush S22,Cloud White / Crystal White / Cloud White,Aluminium / Grey Four / Solar Gold,Legend Ink / Lucid Lemon F23 / Carbon,Grey Three / Core Black / Bright Royal
X_PLRBOOST SHOES,17 999.00,11 699.50,https://www.adidas.co.in/x_plrboost-shoes/HP3130.html,Men ,53.0,,HP3130, Sportswear,90.0,85.0,57.0,,5,adidas,Silver Pebble S23 / Aluminium / Purple Rush S22,Cloud White / Crystal White / Cloud White,Aluminium / Grey Four / Solar Gold,Legend Ink / Lucid Lemon F23 / Carbon,Grey Three / Core Black / Bright Royal
X_PLRBOOST SHOES,17 999.00,11 699.50,https://www.adidas.co.in/x_plrboost-shoes/ID9434.html,Men ,53.0,,ID9434, Sportswear,90.0,85.0,57.0,,5,adidas,Silver Pebble S23 / Aluminium / Purple Rush S22,Cloud White / Crystal White / Cloud White,Aluminium / Grey Four / Solar Gold,Legend Ink / Lucid Lemon F23 / Carbon,Grey Three / Core Black / Bright Royal
X_PLRBOOST SHOES,17 999.00,11 699.50,https://www.adidas.co.in/x_plrboost-shoes/ID9574.html,Men ,53.0,,ID9574, Sportswear,90.0,85.0,57.0,,5,adidas,Silver Pebble S23 / Aluminium / Purple Rush S22,Cloud White / Crystal White / Cloud White,Aluminium / Grey Four / Solar Gold,Legend Ink / Lucid Lemon F23 / Carbon,Grey Three / Core Black / Bright Royal
X_PLRBOOST SHOES,17 999.00,11 699.50,https://www.adidas.co.in/x_plrboost-shoes/ID9575.html,Men ,53.0,,ID9575, Sportswear,90.0,85.0,57.0,,5,adidas,Silver Pebble S23 / Aluminium / Purple Rush S22,Cloud White / Crystal White / Cloud White,Aluminium / Grey Four / Solar Gold,Legend Ink / Lucid Lemon F23 / Carbon,Grey Three / Core Black / Bright Royal
SUPERSTAR MILLENCON BOOT SHOES,13 999.00,,https://www.adidas.co.in/superstar-millencon-boot-shoes/ID4263.html,Women ,15.0,,ID4263, Originals,68.0,78.0,53.0,,2,adidas,Wonder Beige F23 / Wonder Beige F23 / Silver Pebble S23,Core Black / Core Black / Grey Six,,,
SUPERSTAR MILLENCON BOOT SHOES,13 999.00,,https://www.adidas.co.in/superstar-millencon-boot-shoes/IG5320.html,Women ,15.0,,IG5320, Originals,68.0,78.0,53.0,,2,adidas,Wonder Beige F23 / Wonder Beige F23 / Silver Pebble S23,Core Black / Core Black / Grey Six,,,
PUIG SHOES,9 999.00,,https://www.adidas.co.in/puig-shoes/IG5234.html,Men ,1.0,,IG5234, Originals,100.0,100.0,50.0,,2,adidas,Core Black / Core Black / Gum,Cloud White / Cloud White / Gum,,,
PUIG SHOES,9 999.00,,https://www.adidas.co.in/puig-shoes/IG5235.html,Men ,1.0,,IG5235, Originals,100.0,100.0,50.0,,2,adidas,Core Black / Core Black / Gum,Cloud White / Cloud White / Gum,,,
TACTON SHOES,4 599.00,2 989.50,https://www.adidas.co.in/tacton-shoes/GC1031.html,Men ,3.0,,GC1031, Running,100.0,58.0,41.0,,3,adidas,Grey Six / Impact Yellow F22 / Dove Grey S20,Night Sky / Active Gold / Pulse Blue,Core Black / Better Scarlet S23 / Stone,,
TACTON SHOES,4 599.00,2 989.50,https://www.adidas.co.in/tacton-shoes/GC1032.html,Men ,3.0,,GC1032, Running,100.0,58.0,41.0,,3,adidas,Grey Six / Impact Yellow F22 / Dove Grey S20,Night Sky / Active Gold / Pulse Blue,Core Black / Better Scarlet S23 / Stone,,
TACTON SHOES,4 599.00,2 989.50,https://www.adidas.co.in/tacton-shoes/GC1033.html,Men ,3.0,,GC1033, Running,100.0,58.0,41.0,,3,adidas,Grey Six / Impact Yellow F22 / Dove Grey S20,Night Sky / Active Gold / Pulse Blue,Core Black / Better Scarlet S23 / Stone,,
CRAZYFLIGHT SHOES,14 999.00,,https://www.adidas.co.in/crazyflight-shoes/HP3339.html,Women ,53.0,,HP3339, Training,90.0,85.0,50.0,,4,adidas,Lucid Pink / Cloud White / Flash Aqua,Cloud White / Core Black / Core Black,Core Black / Cloud White / Core Black,Cloud White / Silver Metallic / Cloud White,
CRAZYFLIGHT SHOES,14 999.00,,https://www.adidas.co.in/crazyflight-shoes/HP3340.html,Women ,53.0,,HP3340, Training,90.0,85.0,50.0,,4,adidas,Lucid Pink / Cloud White / Flash Aqua,Cloud White / Core Black / Core Black,Core Black / Cloud White / Core Black,Cloud White / Silver Metallic / Cloud White,
CRAZYFLIGHT SHOES,14 999.00,,https://www.adidas.co.in/crazyflight-shoes/HR0634.html,Women ,53.0,,HR0634, Training,90.0,85.0,50.0,,4,adidas,Lucid Pink / Cloud White / Flash Aqua,Cloud White / Core Black / Core Black,Core Black / Cloud White / Core Black,Cloud White / Silver Metallic / Cloud White,
CRAZYFLIGHT SHOES,14 999.00,,https://www.adidas.co.in/crazyflight-shoes/HR0635.html,Women ,53.0,,HR0635, Training,90.0,85.0,50.0,,4,adidas,Lucid Pink / Cloud White / Flash Aqua,Cloud White / Core Black / Core Black,Core Black / Cloud White / Core Black,Cloud White / Silver Metallic / Cloud White,
QUESTERON SHOES,3 299.00,,https://www.adidas.co.in/questeron-shoes/IQ9825.html,Men ,3.0,,IQ9825, Running,66.0,58.0,41.0,,3,adidas,Core Black / Cloud White,Collegiate Navy / Dove Grey / Pulse Blue,Tech Onix / Silver Metallic / Preloved Yellow,,
QUESTERON SHOES,3 299.00,,https://www.adidas.co.in/questeron-shoes/IQ9826.html,Men ,3.0,,IQ9826, Running,66.0,58.0,41.0,,3,adidas,Core Black / Cloud White,Collegiate Navy / Dove Grey / Pulse Blue,Tech Onix / Silver Metallic / Preloved Yellow,,
QUESTERON SHOES,3 299.00,,https://www.adidas.co.in/questeron-shoes/IQ9828.html,Men ,3.0,,IQ9828, Running,66.0,58.0,41.0,,3,adidas,Core Black / Cloud White,Collegiate Navy / Dove Grey / Pulse Blue,Tech Onix / Silver Metallic / Preloved Yellow,,
